underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,1430.5,*,SPT070217P01100000,,put,02/17/2007,01/19/2007,1100,0.05,0.05,0.1,0,1460,0.1598,0,0,0,0,SPT070217P01100000
SPX,1430.5,*,SPT070217P01150000,,put,02/17/2007,01/19/2007,1150,0.2,0,0.3,1,1543,0.1598,0,0,-0.0007,0.0007,SPT070217P01150000
SPX,1430.5,*,SPT070217P01175000,,put,02/17/2007,01/19/2007,1175,0.15,0.1,0.15,2015,4022,0.1598,0,0,-0.0065,0.0065,SPT070217P01175000
SPX,1430.5,*,SPT070217P01180000,,put,02/17/2007,01/19/2007,1180,0.35,0.05,0.35,0,1010,0.1598,0,0,-0.0099,0.0099,SPT070217P01180000
SPX,1430.5,*,SPT070217P01190000,,put,02/17/2007,01/19/2007,1190,0.1,0.05,0.35,0,650,0.1598,0,0,-0.0224,0.0223,SPT070217P01190000
SPX,1430.5,*,SZP070217P01200000,,put,02/17/2007,01/19/2007,1200,0.25,0.1,0.25,2119,10861,0.1598,0,0,-0.0485,0.0484,SZP070217P01200000
SPX,1430.5,*,SZP070217P01220000,,put,02/17/2007,01/19/2007,1220,0.2,0.2,0.25,1454,1583,0.1598,-0.0001,0,-0.2011,0.2012,SZP070217P01220000
SPX,1430.5,*,SZP070217P01225000,,put,02/17/2007,01/19/2007,1225,0.25,0.2,0.25,6835,7417,0.1598,-0.0002,0,-0.2799,0.2803,SZP070217P01225000
SPX,1430.5,*,SZP070217P01230000,,put,02/17/2007,01/19/2007,1230,0.2,0.05,0.4,0,18389,0.1598,-0.0003,0,-0.3859,0.3866,SZP070217P01230000
SPX,1430.5,*,SZP070217P01240000,,put,02/17/2007,01/19/2007,1240,0.25,0.05,0.45,0,1376,0.1598,-0.0005,0,-0.7122,0.7146,SZP070217P01240000
SPX,1430.5,*,SZP070217P01250000,,put,02/17/2007,01/19/2007,1250,0.3,0.2,0.4,7557,25084,0.1598,-0.0009,0.0001,-1.2658,1.2721,SZP070217P01250000
SPX,1430.5,*,SZP070217P01255000,,put,02/17/2007,01/19/2007,1255,0.3,0.1,0.5,0,601,0.1598,-0.0013,0.0001,-1.6643,1.6741,SZP070217P01255000
SPX,1430.5,*,SZP070217P01260000,,put,02/17/2007,01/19/2007,1260,0.35,0.1,0.55,0,1041,0.1598,-0.0017,0.0001,-2.1683,2.1831,SZP070217P01260000
SPX,1430.5,*,SZP070217P01265000,,put,02/17/2007,01/19/2007,1265,0.2,0.1,0.55,11,640,0.1598,-0.0023,0.0001,-2.7995,2.8214,SZP070217P01265000
SPX,1430.5,*,SZP070217P01270000,,put,02/17/2007,01/19/2007,1270,0.4,0.15,0.5,0,2365,0.1598,-0.003,0.0001,-3.5824,3.6141,SZP070217P01270000
SPX,1430.5,*,SZP070217P01275000,,put,02/17/2007,01/19/2007,1275,0.5,0.2,0.45,14539,21232,0.1598,-0.0039,0.0002,-4.544,4.5891,SZP070217P01275000
SPX,1430.5,*,SZP070217P01280000,,put,02/17/2007,01/19/2007,1280,0.45,0.25,0.55,0,16784,0.1598,-0.005,0.0002,-5.7136,5.7768,SZP070217P01280000
SPX,1430.5,*,SZP070217P01285000,,put,02/17/2007,01/19/2007,1285,0.6,0.4,0.65,0,854,0.1598,-0.0064,0.0003,-7.1224,7.2097,SZP070217P01285000
SPX,1430.5,*,SZP070217P01290000,,put,02/17/2007,01/19/2007,1290,0.5,0.55,0.6,50178,11170,0.1598,-0.0082,0.0004,-8.8031,8.9221,SZP070217P01290000
SPX,1430.5,*,SZP070217P01295000,,put,02/17/2007,01/19/2007,1295,0.55,0.5,0.85,30,1350,0.1598,-0.0104,0.0004,-10.7887,10.9489,SZP070217P01295000
SPX,1430.5,*,SXY070217P01300000,,put,02/17/2007,01/19/2007,1300,0.6,0.55,0.65,12261,36116,0.1598,-0.013,0.0005,-13.1121,13.3251,SXY070217P01300000
SPX,1430.5,*,SXY070217P01305000,,put,02/17/2007,01/19/2007,1305,0.75,0.55,0.85,505,5745,0.1598,-0.0162,0.0006,-15.8044,16.0846,SXY070217P01305000
SPX,1430.5,*,SXY070217P01310000,,put,02/17/2007,01/19/2007,1310,0.65,0.55,1,10100,4633,0.1598,-0.02,0.0008,-18.8941,19.2587,SXY070217P01310000
SPX,1430.5,*,SXY070217P01315000,,put,02/17/2007,01/19/2007,1315,0.75,0.55,1.05,51549,11453,0.1598,-0.0245,0.0009,-22.4054,22.875,SXY070217P01315000
SPX,1430.5,*,SXY070217P01320000,,put,02/17/2007,01/19/2007,1320,0.8,0.65,1,2000,3481,0.1598,-0.0298,0.0011,-26.3567,26.9556,SXY070217P01320000
SPX,1430.5,*,SXY070217P01325000,,put,02/17/2007,01/19/2007,1325,0.85,0.85,0.9,13061,38673,0.1571,-0.0337,0.0012,-28.6243,29.8394,SXY070217P01325000
SPX,1430.5,*,SXY070217P01330000,,put,02/17/2007,01/19/2007,1330,1,0.8,1.25,10318,8564,0.1543,-0.038,0.0013,-30.9842,32.9592,SXY070217P01330000
SPX,1430.5,*,SXY070217P01335000,,put,02/17/2007,01/19/2007,1335,1,0.95,1.2,9301,2651,0.1517,-0.0432,0.0015,-33.6888,36.5379,SXY070217P01335000
SPX,1430.5,*,SXY070217P01340000,,put,02/17/2007,01/19/2007,1340,1.25,1,1.25,28145,8893,0.1491,-0.0491,0.0017,-36.5872,40.4783,SXY070217P01340000
SPX,1430.5,*,SXY070217P01345000,,put,02/17/2007,01/19/2007,1345,1.25,1.2,1.45,760,5748,0.1465,-0.0558,0.0019,-39.6811,44.8065,SXY070217P01345000
SPX,1430.5,*,SXY070217P01350000,,put,02/17/2007,01/19/2007,1350,1.5,1.4,1.55,10215,37101,0.144,-0.0635,0.0022,-43.0668,49.6254,SXY070217P01350000
SPX,1430.5,*,SXY070217P01355000,,put,02/17/2007,01/19/2007,1355,1.6,1.45,1.7,117,8223,0.1415,-0.0724,0.0024,-46.6465,54.8831,SXY070217P01355000
SPX,1430.5,*,SXY070217P01360000,,put,02/17/2007,01/19/2007,1360,1.8,1.75,2,6186,18577,0.1391,-0.0826,0.0027,-50.5112,60.6767,SXY070217P01360000
SPX,1430.5,*,SXY070217P01365000,,put,02/17/2007,01/19/2007,1365,2.15,2,2.15,2406,9495,0.1367,-0.0942,0.0031,-54.5395,66.9344,SXY070217P01365000
SPX,1430.5,*,SXY070217P01370000,,put,02/17/2007,01/19/2007,1370,2.35,2.25,2.65,301,12864,0.1344,-0.1076,0.0035,-58.8081,73.7331,SXY070217P01370000
SPX,1430.5,*,SXY070217P01375000,,put,02/17/2007,01/19/2007,1375,2.5,2.35,2.7,13688,47656,0.1321,-0.1228,0.0039,-63.1646,80.97,SXY070217P01375000
SPX,1430.5,*,SXY070217P01380000,,put,02/17/2007,01/19/2007,1380,3.5,2.75,3.5,2701,14221,0.1299,-0.14,0.0043,-67.6603,88.6824,SXY070217P01380000
SPX,1430.5,*,SXY070217P01385000,,put,02/17/2007,01/19/2007,1385,3.5,3.2,3.7,7198,19797,0.1277,-0.1595,0.0048,-72.105,96.7232,SXY070217P01385000
SPX,1430.5,*,SXY070217P01390000,,put,02/17/2007,01/19/2007,1390,4.1,3.7,4.3,3136,17684,0.1256,-0.1815,0.0053,-76.514,105.0668,SXY070217P01390000
SPX,1430.5,*,SXY070217P01395000,,put,02/17/2007,01/19/2007,1395,4.5,4.3,5,209,4940,0.1235,-0.2061,0.0058,-80.6562,113.5101,SXY070217P01395000
SPX,1430.5,*,SXZ070217P01400000,,put,02/17/2007,01/19/2007,1400,5.2,5.1,5.3,15923,95969,0.1215,-0.2335,0.0063,-84.5047,121.9441,SXZ070217P01400000
SPX,1430.5,*,SXZ070217P01405000,,put,02/17/2007,01/19/2007,1405,6,5.7,6.7,3567,7458,0.1196,-0.2638,0.0069,-87.8995,130.1458,SXZ070217P01405000
SPX,1430.5,*,SXZ070217P01410000,,put,02/17/2007,01/19/2007,1410,7,6.6,7.1,9438,17413,0.1176,-0.2969,0.0074,-90.4557,137.7927,SXZ070217P01410000
SPX,1430.5,*,SXZ070217P01415000,,put,02/17/2007,01/19/2007,1415,8.2,7.7,8.8,7872,23737,0.1158,-0.3331,0.0079,-92.3127,144.7173,SXZ070217P01415000
SPX,1430.5,*,SXZ070217P01420000,,put,02/17/2007,01/19/2007,1420,9.3,9,9.9,6187,13386,0.114,-0.3719,0.0083,-93.0812,150.5567,SXZ070217P01420000
SPX,1430.5,*,SXZ070217P01425000,,put,02/17/2007,01/19/2007,1425,11,10.5,11,17407,64383,0.1122,-0.4132,0.0087,-92.5982,155.022,SXZ070217P01425000
SPX,1430.5,*,SXZ070217P01430000,,put,02/17/2007,01/19/2007,1430,12.5,12.3,13.6,4774,14800,0.1105,-0.4568,0.009,-90.8232,157.8321,SXZ070217P01430000
SPX,1430.5,*,SXZ070217P01435000,,put,02/17/2007,01/19/2007,1435,14.7,14,15.6,1240,5085,0.1088,-0.5021,0.0092,-87.5536,158.726,SXZ070217P01435000
SPX,1430.5,*,SXZ070217P01440000,,put,02/17/2007,01/19/2007,1440,17,16.3,17.9,34,2928,0.1072,-0.5486,0.0092,-82.8416,157.5062,SXZ070217P01440000
SPX,1430.5,*,SXZ070217P01445000,,put,02/17/2007,01/19/2007,1445,21.5,18.9,20.5,2,66,0.1057,-0.5955,0.0092,-76.7081,154.0628,SXZ070217P01445000
SPX,1430.5,*,SXZ070217P01450000,,put,02/17/2007,01/19/2007,1450,22.5,21.7,23.7,913,5523,0.1041,-0.6423,0.009,-69.0202,148.3588,SXZ070217P01450000
SPX,1430.5,*,SXZ070217P01455000,,put,02/17/2007,01/19/2007,1455,27,25,27,0,1269,0.1027,-0.6879,0.0086,-60.2781,140.5437,SXZ070217P01455000
SPX,1430.5,*,SXZ070217P01460000,,put,02/17/2007,01/19/2007,1460,29.7,28.7,30.7,20,106,0.1013,-0.7318,0.0081,-50.4881,130.805,SXZ070217P01460000
SPX,1430.5,*,SXZ070217P01465000,,put,02/17/2007,01/19/2007,1465,33,32.6,34.6,0,1472,0.0999,-0.7733,0.0075,-39.9331,119.4531,SXZ070217P01465000
SPX,1430.5,*,SXZ070217P01470000,,put,02/17/2007,01/19/2007,1470,38,36.9,38.9,12,52,0.0986,-0.8114,0.0068,-29.0747,106.9766,SXZ070217P01470000
SPX,1430.5,*,SXZ070217P01475000,,put,02/17/2007,01/19/2007,1475,44.1,41.4,43.4,10,72,0.0973,-0.8461,0.0061,-18.1279,93.7861,SXZ070217P01475000
SPX,1430.5,*,SXZ070217P01480000,,put,02/17/2007,01/19/2007,1480,48,46.1,48.1,0,3,0.0961,-0.8766,0.0053,-7.566,80.4902,SXZ070217P01480000
SPX,1430.5,*,SXZ070217P01485000,,put,02/17/2007,01/19/2007,1485,55,50.8,52.8,0,101,0.095,-0.9028,0.0045,2.3147,67.5981,SXZ070217P01485000
SPX,1430.5,*,SXZ070217P01490000,,put,02/17/2007,01/19/2007,1490,0,55.7,57.7,0,0,0.0939,-0.925,0.0037,11.4071,55.4187,SXZ070217P01490000
SPX,1430.5,*,SXZ070217P01495000,,put,02/17/2007,01/19/2007,1495,0,60.6,62.6,0,0,0.0928,-0.9433,0.003,19.531,44.2891,SXZ070217P01495000
SPX,1430.5,*,SXM070217P01500000,,put,02/17/2007,01/19/2007,1500,70,65.6,67.6,23,142,0.0928,-0.9563,0.0024,25.4856,35.7326,SXM070217P01500000
SPX,1430.5,*,SXM070217P01505000,,put,02/17/2007,01/19/2007,1505,0,70.5,72.5,0,0,0.0928,-0.9666,0.0019,30.6083,28.3751,SXM070217P01505000
SPX,1430.5,*,SXM070217P01510000,,put,02/17/2007,01/19/2007,1510,92.5,75.5,77.5,0,0,0.0928,-0.9747,0.0015,34.9376,22.1811,SXM070217P01510000
SPX,1430.5,*,SXM070217P01515000,,put,02/17/2007,01/19/2007,1515,0,80.4,82.5,0,0,0.0928,-0.981,0.0012,38.5374,17.0715,SXM070217P01515000
SPX,1430.5,*,SXM070217P01520000,,put,02/17/2007,01/19/2007,1520,0,85.4,87.4,0,0,0.0928,-0.9857,0.0009,41.4874,12.9381,SXM070217P01520000
SPX,1430.5,*,SXM070217P01525000,,put,02/17/2007,01/19/2007,1525,93.5,90.4,92.4,0,1,0.0928,-0.9893,0.0007,43.8749,9.657,SXM070217P01525000
SPX,1430.5,*,SXM070217P01530000,,put,02/17/2007,01/19/2007,1530,0,95.4,97.4,0,0,0.0928,-0.992,0.0005,45.788,7.1001,SXM070217P01530000
SPX,1430.5,*,SXM070217P01550000,,put,02/17/2007,01/19/2007,1550,112,115.2,117.2,0,2,0.0928,-0.9969,0.0001,50.2512,1.7893,SXM070217P01550000
SPX,1430.5,*,SYG070317C00500000,,call,03/17/2007,01/19/2007,500,934,928,930,0,3520,0.1369,0.9963,0,7.2292,0,SYG070317C00500000
SPX,1430.5,*,SPZ070317C00700000,,call,03/17/2007,01/19/2007,700,716,729.6,731.6,0,40215,0.1369,0.9963,0,-3.4027,0,SPZ070317C00700000
SPX,1430.5,*,SPX070317C00800000,,call,03/17/2007,01/19/2007,800,597.9,630.4,632.4,0,31,0.1369,0.9963,0,-8.7186,0,SPX070317C00800000
SPX,1430.5,*,SPX070317C00850000,,call,03/17/2007,01/19/2007,850,0,580.8,582.8,0,0,0.1369,0.9963,0,-11.3766,0,SPX070317C00850000
SPX,1430.5,*,SXB070317C00900000,,call,03/17/2007,01/19/2007,900,424,531.3,533.3,0,2,0.1369,0.9963,0,-14.0346,0,SXB070317C00900000
SPX,1430.5,*,SXB070317C00950000,,call,03/17/2007,01/19/2007,950,481.7,481.7,483.7,0,10,0.1369,0.9963,0,-16.6925,0,SXB070317C00950000
SPX,1430.5,*,SPQ070317C01000000,,call,03/17/2007,01/19/2007,1000,0,432.1,434.1,0,0,0.1369,0.9963,0,-19.3505,0,SPQ070317C01000000
SPX,1430.5,*,SPQ070317C01050000,,call,03/17/2007,01/19/2007,1050,380.2,382.6,384.6,0,19,0.1369,0.9963,0,-22.0085,0,SPQ070317C01050000
SPX,1430.5,*,SPQ070317C01075000,,call,03/17/2007,01/19/2007,1075,0,357.8,359.8,0,0,0.1369,0.9963,0,-23.3375,0.0001,SPQ070317C01075000
SPX,1430.5,*,SPT070317C01100000,,call,03/17/2007,01/19/2007,1100,330.9,333,335,0,56,0.1369,0.9963,0,-24.6668,0.0008,SPT070317C01100000
SPX,1430.5,*,SPT070317C01115000,,call,03/17/2007,01/19/2007,1115,0,318.1,320.1,0,0,0.1369,0.9963,0,-25.4651,0.0029,SPT070317C01115000
SPX,1430.5,*,SPT070317C01125000,,call,03/17/2007,01/19/2007,1125,310.1,308.2,310.2,0,100,0.1369,0.9963,0,-25.9981,0.0062,SPT070317C01125000
SPX,1430.5,*,SPT070317C01150000,,call,03/17/2007,01/19/2007,1150,285.3,283.5,285.5,0,114,0.1369,0.9963,0,-27.3403,0.0373,SPT070317C01150000
SPX,1430.5,*,SPT070317C01160000,,call,03/17/2007,01/19/2007,1160,0,273.6,275.6,0,0,0.1369,0.9963,0,-27.8866,0.072,SPT070317C01160000
SPX,1430.5,*,SPT070317C01175000,,call,03/17/2007,01/19/2007,1175,260.6,258.8,260.8,0,117,0.1369,0.9963,0,-28.7308,0.1824,SPT070317C01175000
SPX,1430.5,*,SPT070317C01190000,,call,03/17/2007,01/19/2007,1190,0,244,246,0,0,0.1369,0.9961,0,-29.6334,0.4318,SPT070317C01190000
SPX,1430.5,*,SZP070317C01200000,,call,03/17/2007,01/19/2007,1200,233,234.2,236.2,0,422,0.1369,0.996,0,-30.2945,0.7395,SZP070317C01200000
SPX,1430.5,*,SZP070317C01225000,,call,03/17/2007,01/19/2007,1225,211.5,209.6,211.6,0,483,0.1369,0.995,0.0001,-32.3648,2.5102,SZP070317C01225000
SPX,1430.5,*,SZP070317C01230000,,call,03/17/2007,01/19/2007,1230,207.6,204.7,206.7,0,40,0.1369,0.9946,0.0001,-32.8935,3.1406,SZP070317C01230000
SPX,1430.5,*,SZP070317C01240000,,call,03/17/2007,01/19/2007,1240,195,194.9,196.9,0,20,0.1369,0.9936,0.0001,-34.1235,4.8199,SZP070317C01240000
SPX,1430.5,*,SZP070317C01245000,,call,03/17/2007,01/19/2007,1245,0,190,192,0,0,0.1369,0.9928,0.0001,-34.8428,5.9134,SZP070317C01245000
SPX,1430.5,*,SZP070317C01250000,,call,03/17/2007,01/19/2007,1250,185.8,185.1,187.1,0,11626,0.1369,0.992,0.0002,-35.6448,7.2086,SZP070317C01250000
SPX,1430.5,*,SZP070317C01260000,,call,03/17/2007,01/19/2007,1260,0,175.3,177.3,0,0,0.1369,0.9897,0.0002,-37.5394,10.5124,SZP070317C01260000
SPX,1430.5,*,SZP070317C01265000,,call,03/17/2007,01/19/2007,1265,0,170.5,172.5,0,0,0.1369,0.9881,0.0003,-38.6542,12.5774,SZP070317C01265000
SPX,1430.5,*,SZP070317C01270000,,call,03/17/2007,01/19/2007,1270,0,165.6,167.6,0,0,0.1369,0.9864,0.0003,-39.8957,14.9566,SZP070317C01270000
SPX,1430.5,*,SZP070317C01275000,,call,03/17/2007,01/19/2007,1275,161,160.7,162.7,0,12318,0.1369,0.9842,0.0004,-41.275,17.6789,SZP070317C01275000
SPX,1430.5,*,SZP070317C01280000,,call,03/17/2007,01/19/2007,1280,60,155.9,157.9,0,951,0.1369,0.9818,0.0005,-42.8026,20.7726,SZP070317C01280000
SPX,1430.5,*,SZP070317C01285000,,call,03/17/2007,01/19/2007,1285,0,151,153,0,0,0.1369,0.9789,0.0006,-44.4881,24.2642,SZP070317C01285000
SPX,1430.5,*,SZP070317C01290000,,call,03/17/2007,01/19/2007,1290,0,146.2,148.2,0,0,0.1369,0.9755,0.0007,-46.3401,28.178,SZP070317C01290000
SPX,1430.5,*,SZP070317C01295000,,call,03/17/2007,01/19/2007,1295,0,141.4,143.4,0,0,0.1369,0.9716,0.0008,-48.3655,32.5351,SZP070317C01295000
SPX,1430.5,*,SXY070317C01300000,,call,03/17/2007,01/19/2007,1300,139,136.6,138.6,2,39313,0.1369,0.9672,0.0009,-50.5695,37.3524,SXY070317C01300000
SPX,1430.5,*,SXY070317C01305000,,call,03/17/2007,01/19/2007,1305,114,131.8,133.8,0,1,0.1369,0.9621,0.001,-52.9549,42.6421,SXY070317C01305000
SPX,1430.5,*,SXY070317C01310000,,call,03/17/2007,01/19/2007,1310,99,127,129,0,1,0.1369,0.9563,0.0011,-55.522,48.4105,SXY070317C01310000
SPX,1430.5,*,SXY070317C01315000,,call,03/17/2007,01/19/2007,1315,0,122.2,124.2,0,0,0.136,0.9509,0.0012,-57.7236,53.677,SXY070317C01315000
SPX,1430.5,*,SXY070317C01320000,,call,03/17/2007,01/19/2007,1320,109,117.5,119.5,0,1,0.1351,0.9448,0.0014,-60.0449,59.3528,SXY070317C01320000
SPX,1430.5,*,SXY070317C01325000,,call,03/17/2007,01/19/2007,1325,113,112.7,114.7,2,8210,0.1341,0.9381,0.0015,-62.4167,65.3275,SXY070317C01325000
SPX,1430.5,*,SXY070317C01330000,,call,03/17/2007,01/19/2007,1330,108,108,110,0,8902,0.1332,0.9306,0.0017,-64.9616,71.8311,SXY070317C01330000
SPX,1430.5,*,SXY070317C01335000,,call,03/17/2007,01/19/2007,1335,90.5,103.3,105.3,0,16,0.1323,0.9223,0.0019,-67.6081,78.7459,SXY070317C01335000
SPX,1430.5,*,SXY070317C01340000,,call,03/17/2007,01/19/2007,1340,0,98.7,100.7,0,0,0.1313,0.9132,0.0021,-70.2731,85.9405,SXY070317C01340000
SPX,1430.5,*,SXY070317C01345000,,call,03/17/2007,01/19/2007,1345,96.5,94.1,96.1,0,2,0.1304,0.903,0.0023,-73.0848,93.6373,SXY070317C01345000
SPX,1430.5,*,SXY070317C01350000,,call,03/17/2007,01/19/2007,1350,89.9,89.5,91.5,2,21046,0.1294,0.8921,0.0025,-75.8809,101.5718,SXY070317C01350000
SPX,1430.5,*,SXY070317C01355000,,call,03/17/2007,01/19/2007,1355,86.5,84.9,86.9,1,1300,0.1284,0.8801,0.0027,-78.7137,109.8322,SXY070317C01355000
SPX,1430.5,*,SXY070317C01360000,,call,03/17/2007,01/19/2007,1360,86.5,80.4,82.4,0,12,0.1274,0.8669,0.0029,-81.5604,118.3776,SXY070317C01360000
SPX,1430.5,*,SXY070317C01365000,,call,03/17/2007,01/19/2007,1365,67.8,75.9,77.9,0,62,0.1264,0.8527,0.0032,-84.3944,127.1569,SXY070317C01365000
SPX,1430.5,*,SXY070317C01370000,,call,03/17/2007,01/19/2007,1370,75.6,71.5,73.5,0,53,0.1254,0.8372,0.0034,-87.1862,136.1085,SXY070317C01370000
SPX,1430.5,*,SXY070317C01375000,,call,03/17/2007,01/19/2007,1375,68.2,67.2,69,5,13731,0.1244,0.8204,0.0037,-89.9026,145.1605,SXY070317C01375000
SPX,1430.5,*,SXY070317C01380000,,call,03/17/2007,01/19/2007,1380,64,62.8,64.9,0,73,0.1234,0.8024,0.004,-92.5077,154.2298,SXY070317C01380000
SPX,1430.5,*,SXY070317C01385000,,call,03/17/2007,01/19/2007,1385,56,58.6,60.6,0,45,0.1224,0.783,0.0042,-94.9624,163.2229,SXY070317C01385000
SPX,1430.5,*,SXY070317C01390000,,call,03/17/2007,01/19/2007,1390,50.2,54.4,56.4,0,1597,0.1213,0.7625,0.0045,-97.151,171.9669,SXY070317C01390000
SPX,1430.5,*,SXY070317C01395000,,call,03/17/2007,01/19/2007,1395,56,50.4,52.4,0,1,0.1203,0.7404,0.0048,-99.181,180.4973,SXY070317C01395000
SPX,1430.5,*,SXZ070317C01400000,,call,03/17/2007,01/19/2007,1400,48,46.4,48.4,20,84633,0.1192,0.7171,0.005,-100.8604,188.5651,SXZ070317C01400000
SPX,1430.5,*,SXZ070317C01405000,,call,03/17/2007,01/19/2007,1405,48.5,42.5,44.5,0,3,0.1181,0.6925,0.0053,-102.2197,196.1124,SXZ070317C01405000
SPX,1430.5,*,SXZ070317C01410000,,call,03/17/2007,01/19/2007,1410,44,38.7,40.7,0,3751,0.1171,0.6665,0.0055,-103.2863,203.0364,SXZ070317C01410000
SPX,1430.5,*,SXZ070317C01415000,,call,03/17/2007,01/19/2007,1415,37,35,37,0,13520,0.116,0.6394,0.0057,-103.8761,209.1337,SXZ070317C01415000
SPX,1430.5,*,SXZ070317C01420000,,call,03/17/2007,01/19/2007,1420,32.8,31.5,33.5,1,21827,0.1149,0.6111,0.0059,-104.0221,214.309,SXZ070317C01420000
SPX,1430.5,*,SXZ070317C01425000,,call,03/17/2007,01/19/2007,1425,28.9,28,30,642,110037,0.1138,0.5817,0.0061,-103.6897,218.4314,SXZ070317C01425000
SPX,1430.5,*,SXZ070317C01430000,,call,03/17/2007,01/19/2007,1430,25.8,24.8,26.8,10,20015,0.1127,0.5514,0.0062,-102.85,221.3778,SXZ070317C01430000
SPX,1430.5,*,SXZ070317C01435000,,call,03/17/2007,01/19/2007,1435,23,21.7,23.5,14234,36103,0.1115,0.5202,0.0063,-101.4101,223.0365,SXZ070317C01435000
SPX,1430.5,*,SXZ070317C01440000,,call,03/17/2007,01/19/2007,1440,20,19,20.2,883,30902,0.1104,0.4884,0.0064,-99.4971,223.3124,SXZ070317C01440000
SPX,1430.5,*,SXZ070317C01445000,,call,03/17/2007,01/19/2007,1445,17,16.3,17.9,80,1213,0.1093,0.4561,0.0064,-97.0369,222.1284,SXZ070317C01445000
SPX,1430.5,*,SXZ070317C01450000,,call,03/17/2007,01/19/2007,1450,14.9,13.8,15.4,826,48951,0.1081,0.4235,0.0064,-93.9598,219.426,SXZ070317C01450000
SPX,1430.5,*,SXZ070317C01455000,,call,03/17/2007,01/19/2007,1455,11.3,11.5,13.1,100,1176,0.107,0.3909,0.0064,-90.4343,215.1937,SXZ070317C01455000
SPX,1430.5,*,SXZ070317C01460000,,call,03/17/2007,01/19/2007,1460,10.9,9.8,10.8,1000,4839,0.1058,0.3583,0.0063,-86.334,209.4115,SXZ070317C01460000
SPX,1430.5,*,SXZ070317C01465000,,call,03/17/2007,01/19/2007,1465,8.4,7.9,9,153,1752,0.1046,0.3262,0.0061,-81.7773,202.1271,SXZ070317C01465000
SPX,1430.5,*,SXZ070317C01470000,,call,03/17/2007,01/19/2007,1470,6,6.3,7,38,1335,0.1035,0.2948,0.0059,-76.9073,193.4751,SXZ070317C01470000
SPX,1430.5,*,SXZ070317C01475000,,call,03/17/2007,01/19/2007,1475,5.6,5.2,5.7,60,27474,0.1023,0.2642,0.0057,-71.6142,183.4717,SXZ070317C01475000
SPX,1430.5,*,SXZ070317C01480000,,call,03/17/2007,01/19/2007,1480,5,3.9,4.7,0,13105,0.1011,0.2347,0.0054,-66.0596,172.3106,SXZ070317C01480000
SPX,1430.5,*,SXZ070317C01485000,,call,03/17/2007,01/19/2007,1485,3,2.9,3.7,82,14178,0.0998,0.2064,0.0051,-60.2294,160.0658,SXZ070317C01485000
SPX,1430.5,*,SXZ070317C01490000,,call,03/17/2007,01/19/2007,1490,2.5,2.1,2.7,5094,691,0.0986,0.1798,0.0047,-54.4073,147.1591,SXZ070317C01490000
SPX,1430.5,*,SXZ070317C01495000,,call,03/17/2007,01/19/2007,1495,1.85,1.6,1.95,422,689,0.0974,0.155,0.0043,-48.5906,133.7376,SXZ070317C01495000
SPX,1430.5,*,SXM070317C01500000,,call,03/17/2007,01/19/2007,1500,1.45,1.3,1.5,1363,79147,0.0962,0.1321,0.004,-42.8722,120.057,SXM070317C01500000
SPX,1430.5,*,SXM070317C01505000,,call,03/17/2007,01/19/2007,1505,1,0.8,1.25,80,4956,0.0949,0.1109,0.0035,-37.2435,106.2078,SXM070317C01505000
SPX,1430.5,*,SXM070317C01510000,,call,03/17/2007,01/19/2007,1510,1,0.55,1,1735,1639,0.0937,0.0921,0.0031,-31.9841,92.7832,SXM070317C01510000
SPX,1430.5,*,SXM070317C01520000,,call,03/17/2007,01/19/2007,1520,0.55,0.35,0.65,45,1944,0.0911,0.0605,0.0023,-22.3802,67.3113,SXM070317C01520000
SPX,1430.5,*,SXM070317C01525000,,call,03/17/2007,01/19/2007,1525,0.3,0.3,0.6,15,5611,0.0898,0.0478,0.002,-18.241,55.8619,SXM070317C01525000
SPX,1430.5,*,SXM070317C01530000,,call,03/17/2007,01/19/2007,1530,0.5,0.1,0.5,40,20,0.0886,0.0372,0.0016,-14.6571,45.6555,SXM070317C01530000
SPX,1430.5,*,SXM070317C01535000,,call,03/17/2007,01/19/2007,1535,0.3,0,0.45,60,87,0.0873,0.0283,0.0013,-11.4918,36.4498,SXM070317C01535000
SPX,1430.5,*,SXM070317C01540000,,call,03/17/2007,01/19/2007,1540,0,0,0.45,0,0,0.0859,0.021,0.001,-8.7627,28.3351,SXM070317C01540000
SPX,1430.5,*,SXM070317C01545000,,call,03/17/2007,01/19/2007,1545,0.4,0,0.4,0,11,0.0846,0.0153,0.0008,-6.5614,21.6077,SXM070317C01545000
SPX,1430.5,*,SXM070317C01550000,,call,03/17/2007,01/19/2007,1550,0.45,0,0.4,0,15400,0.0833,0.0108,0.0006,-4.7903,16.0673,SXM070317C01550000
SPX,1430.5,*,SXM070317C01575000,,call,03/17/2007,01/19/2007,1575,0,0,0.35,0,0,0.0833,0.0027,0.0002,-1.3657,4.6435,SXM070317C01575000
SPX,1430.5,*,SPB070317C01600000,,call,03/17/2007,01/19/2007,1600,0.1,0,0.1,0,12005,0.0833,0.0005,0,-0.3154,1.0836,SPB070317C01600000
SPX,1430.5,*,SVP070317C01700000,,call,03/17/2007,01/19/2007,1700,0.05,0,0.25,0,40215,0.0833,0,0,-0.0001,0.0005,SVP070317C01700000
